Subway,Subway lat,Subway Lng,School,School Lat,School Lng,Distance,Time
Bergen St,40.680862470000001,-73.974999150000002,CUNY Brooklyn College,40.631912,-73.953119999999998,5920,4404
Franklin Ave,40.670765490000001,-73.958099739999994,CUNY Queens College,40.737771000000002,-73.815387000000001,15997,11935
23rd St - Ely Av,40.747768450000002,-73.946054700000005,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,4534,3155
3rd Ave - 138th St,40.81047633,-73.926137999999995,CUNY Lehman College,40.873927999999999,-73.894627,8052,6062
Aqueduct Racetrack (To Manh Only),40.67209733,-73.83591899999999,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,20087,15107
Sterling St,40.66277333,-73.950728909999995,CUNY York College,40.702660999999999,-73.794585999999995,14254,10492
Bedford Ave,40.717174329999999,-73.956665000000001,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,19321,14473
Church Ave,40.64427233,-73.979721159999997,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,10137,7566
Broadway,40.706126910000002,-73.950312260000004,CUNY Hunter College,40.768669000000003,-73.964794999999995,9609,7195
Sterling St,40.66277333,-73.950728909999995,CUNY Lehman College,40.873927999999999,-73.894627,27201,20520
Fulton St,40.687119330000002,-73.975375,CUNY City College,40.819794000000002,-73.950550000000007,16666,12540
Lorimer St,40.703844330000003,-73.947355000000002,CUNY Hostos Community College,40.817601000000003,-73.927363,15782,11881
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,4931,3611
1st Ave,40.730975309999998,-73.981680879999999,CUNY Queensborough Community College,40.754857999999999,-73.754548,21840,16027
28th St,40.745454330000001,-73.988697999999999,CUNY LaGuardia Community College,40.744500000000002,-73.935057,5473,3817
Crown Hts - Utica Ave,40.668978639999999,-73.932932559999998,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,2346,1735
Bleecker St (Downtown),40.725931240000001,-73.994674680000003,CUNY City College,40.819794000000002,-73.950550000000007,11572,8643
Aqueduct Racetrack (To Manh Only),40.67209733,-73.83591899999999,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,18494,13532
Atlantic Av - Pacific St,40.683665999999995,-73.978809999999996,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,13731,10211
Vernon Blvd - Jackson Ave,40.74262633,-73.953581,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,20864,15537
138th St - Grand Concourse,40.813224329999997,-73.929849000000004,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,5395,4140
Fulton St,40.687119330000002,-73.975375,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,14036,10445
Vernon Blvd - Jackson Ave,40.74262633,-73.953581,CUNY Brooklyn College,40.631912,-73.953119999999998,13205,9892
Newkirk Ave,40.635142270000003,-73.962694870000007,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,14726,11100
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY Queensborough Community College,40.754857999999999,-73.754548,17492,13125
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,4187,2827
Classon Ave,40.688889330000002,-73.959990000000005,CUNY LaGuardia Community College,40.744500000000002,-73.935057,7323,5534
Canal St,40.722854329999997,-74.006276999999997,CUNY LaGuardia Community College,40.744500000000002,-73.935057,8218,5860
Nassau Ave,40.724480329999999,-73.951183,CUNY Queensborough Community College,40.754857999999999,-73.754548,18840,14134
96th St,40.785672329999997,-73.951070000000001,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,9309,7013
21st St,40.744129000000001,-73.949600000000004,CUNY Queensborough Community College,40.754857999999999,-73.754548,17820,13370
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY York College,40.702660999999999,-73.794585999999995,13979,10435
Times Sq - 42nd St,40.75461233,-73.986768000000012,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,1875,1404
Houston St,40.728251329999999,-74.005367000000007,CUNY City College,40.819794000000002,-73.950550000000007,11428,8546
5th Ave - 53rd St,40.760087169999998,-73.975248499999992,CUNY City College,40.819794000000002,-73.950550000000007,7555,5725
Morris Park,40.854364330000003,-73.860495,CUNY LaGuardia Community College,40.744500000000002,-73.935057,16653,12369
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,8746,6664
Pelham Pkwy,40.858985330000003,-73.855358999999993,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,27049,20285
Church Ave,40.650493580000003,-73.962882460000003,CUNY City College,40.819794000000002,-73.950550000000007,20950,15769
23rd St,40.739864330000003,-73.986598999999998,College of Staten Island CUNY,40.603949,-74.148701000000003,22790,12021
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,College of Staten Island CUNY,40.603949,-74.148701000000003,24406,13194
Nevins St,40.688310909999998,-73.980406799999997,College of Staten Island CUNY,40.603949,-74.148701000000003,21776,10937
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,16983,12609
Bergen St,40.680862470000001,-73.974999150000002,CUNY Queens College,40.737771000000002,-73.815387000000001,16612,12470
5th Ave - 53rd St,40.760087169999998,-73.975248499999992,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,23267,17376
23rd St,40.739864330000003,-73.986598999999998,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,9927,7563
23rd St,40.74408133,-73.995656999999994,CUNY Queensborough Community College,40.754857999999999,-73.754548,22654,16665
Grand St,40.71157633,-73.940496999999993,CUNY Queens College,40.737771000000002,-73.815387000000001,12348,9288
Nostrand Ave,40.680438330000001,-73.950426000000007,CUNY Brooklyn College,40.631912,-73.953119999999998,5768,4293
Clinton - Washington Aves,40.688094329999998,-73.966796000000002,CUNY City College,40.819794000000002,-73.950550000000007,17396,13049
Queensboro Plz,40.750635979999998,-73.940163530000007,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,4908,3400
Winthrop St,40.656659650000002,-73.950079349999996,CUNY LaGuardia Community College,40.744500000000002,-73.935057,10791,8035
Newkirk Ave,40.63999158,-73.948299910000003,CUNY Hunter College,40.768669000000003,-73.964794999999995,16819,12710
Pelham Pkwy,40.858985330000003,-73.855358999999993,CUNY Hostos Community College,40.817601000000003,-73.927363,8958,6658
Bergen St,40.680862470000001,-73.974999150000002,CUNY City College,40.819794000000002,-73.950550000000007,17176,12938
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY Hostos Community College,40.817601000000003,-73.927363,10482,7833
Junction Blvd,40.749145329999998,-73.869527000000005,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,11380,8487
Hewes St,40.70689033,-73.953488000000007,College of Staten Island CUNY,40.603949,-74.148701000000003,24155,12991
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY Queensborough Community College,40.754857999999999,-73.754548,18042,13512
Union Sq - 14th St,40.73467333,-73.989951000000005,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,2413,1801
Queensboro Plz,40.750635979999998,-73.940163530000007,CUNY Hunter College,40.768669000000003,-73.964794999999995,3868,2957
Houston St,40.728251329999999,-74.005367000000007,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,2909,2197
Broadway,40.706126910000002,-73.950312260000004,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,4791,3690
Pelham Pkwy,40.858985330000003,-73.855358999999993,CUNY Lehman College,40.873927999999999,-73.894627,4827,3767
21st St,40.744129000000001,-73.949600000000004,CUNY Queens College,40.737771000000002,-73.815387000000001,12457,9388
Crown Hts - Utica Ave,40.668978639999999,-73.932932559999998,CUNY York College,40.702660999999999,-73.794585999999995,12549,9183
Atlantic Ave,40.684420500000002,-73.977549940000003,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,8657,6559
Church Ave,40.650861020000001,-73.949455139999998,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,12098,9135
DeKalb Ave,40.690635,-73.981824000000003,CUNY Queensborough Community College,40.754857999999999,-73.754548,22305,16829
28th St,40.745454330000001,-73.988697999999999,CUNY Brooklyn College,40.631912,-73.953119999999998,13927,10495
Rockaway Ave,40.678340329999997,-73.911946,CUNY Lehman College,40.873927999999999,-73.894627,25635,19241
Prospect Park,40.661633790000003,-73.962031299999992,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,867,677
Beverly Rd,40.645123849999997,-73.948847979999996,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,27237,20489
Essex St,40.718306390000002,-73.987409400000004,CUNY Hostos Community College,40.817601000000003,-73.927363,13095,9763
Grand Army Plaza,40.675295030000001,-73.970956330000007,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,1922,1411
Bleecker St (Downtown),40.725931240000001,-73.994674680000003,CUNY Lehman College,40.873927999999999,-73.894627,19163,14341
15th St - Prospect Park,40.66003602,-73.979735809999994,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,14028,10454
Nevins St,40.688310909999998,-73.980406799999997,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,1143,857
3rd Ave - 138th St,40.81047633,-73.926137999999995,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,30326,22638
Mets - Willets Point,40.754622329999997,-73.845624999999998,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,18479,13899
Middletown Rd,40.843863329999998,-73.836321999999996,CUNY Hunter College,40.768669000000003,-73.964794999999995,14735,11097
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,36367,27215
Broad Channel,40.608402509999998,-73.815832689999993,CUNY Queensborough Community College,40.754857999999999,-73.754548,22204,16517
Astor Pl,40.730054330000002,-73.991069999999993,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,8777,6714
Crown Hts - Utica Ave,40.668978639999999,-73.932932559999998,College of Staten Island CUNY,40.603949,-74.148701000000003,26863,14691
Pelham Pkwy,40.858985330000003,-73.855358999999993,CUNY Queensborough Community College,40.754857999999999,-73.754548,29076,21657
Beverly Rd,40.643904929999998,-73.964357800000002,CUNY LaGuardia Community College,40.744500000000002,-73.935057,12738,9602
Sterling St,40.66277333,-73.950728909999995,CUNY Hostos Community College,40.817601000000003,-73.927363,20580,15452
Broadway,40.706126910000002,-73.950312260000004,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,6564,4913
Eastern Pkwy - Bklyn Museum,40.672032569999999,-73.964222039999996,CUNY Brooklyn College,40.631912,-73.953119999999998,4717,3398
Long Island City - Court Sq,40.746305370000002,-73.943815599999994,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,4476,3123
Beverly Rd,40.643904929999998,-73.964357800000002,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,6775,5076
Eastern Pkwy - Bklyn Museum,40.672032569999999,-73.964222039999996,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,3559,2581
28th St,40.745454330000001,-73.988697999999999,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,822,635
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY Lehman College,40.873927999999999,-73.894627,7324,5627
Marcy Ave,40.708383329999997,-73.957831999999996,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,16415,12244
Winthrop St,40.656659650000002,-73.950079349999996,CUNY Queensborough Community College,40.754857999999999,-73.754548,22542,16888
Middletown Rd,40.843863329999998,-73.836321999999996,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,7176,5603
1st Ave,40.730975309999998,-73.981680879999999,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,5414,4092
Canal St,40.722854329999997,-74.006276999999997,CUNY Brooklyn College,40.631912,-73.953119999999998,11631,8798
15th St - Prospect Park,40.66003602,-73.979735809999994,CUNY York College,40.702660999999999,-73.794585999999995,17176,12599
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,9570,7156
Marcy Ave,40.708383329999997,-73.957831999999996,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,5880,4356
Beverly Rd,40.645123849999997,-73.948847979999996,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,16377,12366
59th St - Columbus Circle,40.768247330000001,-73.981929000000008,CUNY Brooklyn College,40.631912,-73.953119999999998,16610,12462
Rockaway Ave,40.678340329999997,-73.911946,CUNY City College,40.819794000000002,-73.950550000000007,20266,15167
Times Sq - 42nd St,40.75461233,-73.986768000000012,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,11644,8830
Franklin Ave,40.670765490000001,-73.958099739999994,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,708,496
Atlantic Ave,40.684420500000002,-73.977549940000003,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,1640,1233
7th Ave,40.677102509999997,-73.972852790000005,College of Staten Island CUNY,40.603949,-74.148701000000003,23176,11940
Zerega Ave,40.836488330000002,-73.847036000000003,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,20877,15591
Fulton St,40.687119330000002,-73.975375,CUNY LaGuardia Community College,40.744500000000002,-73.935057,8479,6415
Lorimer St,40.71407233,-73.950248000000002,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,4662,3657
59th St - Columbus Circle,40.768247330000001,-73.981929000000008,CUNY City College,40.819794000000002,-73.950550000000007,6544,4894
Bergen St,40.680862470000001,-73.974999150000002,College of Staten Island CUNY,40.603949,-74.148701000000003,22731,11645
Church Ave,40.650493580000003,-73.962882460000003,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,2206,1677
Long Island City - Court Sq,40.746305370000002,-73.943815599999994,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,8786,6693
Church Ave,40.650493580000003,-73.962882460000003,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,26241,19748
Mets - Willets Point,40.754622329999997,-73.845624999999998,CUNY City College,40.819794000000002,-73.950550000000007,14975,11314
Grand St,40.71157633,-73.940496999999993,CUNY City College,40.819794000000002,-73.950550000000007,15349,11592
Hunters Point Ave,40.742216329999998,-73.948915999999997,CUNY LaGuardia Community College,40.744500000000002,-73.935057,1270,941
Nassau Ave,40.724480329999999,-73.951183,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,18454,13746
Times Sq - 42nd St,40.755983329999999,-73.986229000000009,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,11804,8956
Lexington Ave - 53rd St,40.757468639999999,-73.969072370000006,CUNY Lehman College,40.873927999999999,-73.894627,15241,11405
28th St,40.745454330000001,-73.988697999999999,CUNY Lehman College,40.873927999999999,-73.894627,17017,12751
Lorimer St,40.703844330000003,-73.947355000000002,CUNY Queens College,40.737771000000002,-73.815387000000001,13284,10004
Times Sq - 42nd St,40.75461233,-73.986768000000012,CUNY City College,40.819794000000002,-73.950550000000007,8104,6074
1st Ave,40.730975309999998,-73.981680879999999,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,16298,12292
Nassau Ave,40.724480329999999,-73.951183,CUNY York College,40.702660999999999,-73.794585999999995,14339,10770
Union St,40.677315999999998,-73.983109999999996,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,2508,1896
Marcy Ave,40.708383329999997,-73.957831999999996,CUNY Hunter College,40.768669000000003,-73.964794999999995,9554,7127
1st Ave,40.730975309999998,-73.981680879999999,CUNY City College,40.819794000000002,-73.950550000000007,11295,8502
Nevins St,40.688310909999998,-73.980406799999997,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,10345,7808
Middletown Rd,40.843863329999998,-73.836321999999996,CUNY Lehman College,40.873927999999999,-73.894627,7618,5956
138th St - Grand Concourse,40.813224329999997,-73.929849000000004,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,30568,22853
Atlantic Ave,40.684420500000002,-73.977549940000003,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,13701,10190
Canal St,40.722854329999997,-74.006276999999997,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,8295,6364
Winthrop St,40.656659650000002,-73.950079349999996,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,25938,19502
Ft Hamilton Pkwy,40.650782,-73.975775999999996,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,15298,11488
Nassau Ave,40.724480329999999,-73.951183,CUNY Lehman College,40.873927999999999,-73.894627,20187,15204
Ft Hamilton Pkwy,40.650782,-73.975775999999996,CUNY Lehman College,40.873927999999999,-73.894627,28785,21586
50th St,40.761728329999997,-73.983848999999992,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,23154,17321
Long Island City - Court Sq,40.746305370000002,-73.943815599999994,CUNY Hostos Community College,40.817601000000003,-73.927363,10549,7970
28th St,40.745454330000001,-73.988697999999999,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,1090,822
Rockaway Blvd,40.680429330000003,-73.843852999999996,CUNY York College,40.702660999999999,-73.794585999999995,4982,3698
Graham Ave,40.71457633,-73.943943999999988,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,17703,13166
Church Ave,40.64427233,-73.979721159999997,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,12236,9184
Times Sq - 42nd St,40.75461233,-73.986768000000012,CUNY Hunter College,40.768669000000003,-73.964794999999995,3176,2427
Eastern Pkwy - Bklyn Museum,40.672032569999999,-73.964222039999996,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,9051,6740
Aqueduct Racetrack (To Manh Only),40.67209733,-73.83591899999999,CUNY LaGuardia Community College,40.744500000000002,-73.935057,14253,10697
Atlantic Av - Pacific St,40.683665999999995,-73.978809999999996,CUNY Hunter College,40.768669000000003,-73.964794999999995,10886,8225
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY City College,40.819794000000002,-73.950550000000007,9437,7235
Kingston Ave,40.669481779999998,-73.942159779999997,College of Staten Island CUNY,40.603949,-74.148701000000003,26080,14141
Franklin Ave,40.670765490000001,-73.958099739999994,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,11939,8779
Hewes St,40.70689033,-73.953488000000007,CUNY Hunter College,40.768669000000003,-73.964794999999995,9629,7196
Kingston Ave,40.669481779999998,-73.942159779999997,CUNY Queens College,40.737771000000002,-73.815387000000001,14858,11121
Metropolitan Ave,40.712774330000002,-73.951424000000003,CUNY York College,40.702660999999999,-73.794585999999995,13633,10237
Aqueduct Racetrack (To Manh Only),40.67209733,-73.83591899999999,CUNY Lehman College,40.873927999999999,-73.894627,28612,21518
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,College of Staten Island CUNY,40.603949,-74.148701000000003,26981,14818
Marcy Ave,40.708383329999997,-73.957831999999996,CUNY City College,40.819794000000002,-73.950550000000007,15477,11585
Zerega Ave,40.836488330000002,-73.847036000000003,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,25352,19147
Newkirk Ave,40.63999158,-73.948299910000003,CUNY City College,40.819794000000002,-73.950550000000007,22730,17152
21st St,40.744129000000001,-73.949600000000004,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,6299,4788
Canal St,40.722854329999997,-74.006276999999997,CUNY Hostos Community College,40.817601000000003,-73.927363,13011,9717
Queensboro Plz,40.750635979999998,-73.940163530000007,CUNY Lehman College,40.873927999999999,-73.894627,16449,12442
Hewes St,40.70689033,-73.953488000000007,CUNY City College,40.819794000000002,-73.950550000000007,15879,11899
23rd St,40.739864330000003,-73.986598999999998,CUNY City College,40.819794000000002,-73.950550000000007,9922,7448
Kingston Ave,40.669481779999998,-73.942159779999997,CUNY LaGuardia Community College,40.744500000000002,-73.935057,9158,6750
Aqueduct Racetrack (To Manh Only),40.67209733,-73.83591899999999,CUNY Hunter College,40.768669000000003,-73.964794999999995,18727,14053
Rockaway Ave,40.678340329999997,-73.911946,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,7079,5231
Church Ave,40.650493580000003,-73.962882460000003,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,12891,9722
Junction Blvd,40.749145329999998,-73.869527000000005,CUNY Queens College,40.737771000000002,-73.815387000000001,5727,4252
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,4819,3680
Beverly Rd,40.643904929999998,-73.964357800000002,CUNY Queens College,40.737771000000002,-73.815387000000001,19081,14384
21st St,40.744129000000001,-73.949600000000004,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,7562,5333
Newkirk Ave,40.635142270000003,-73.962694870000007,CUNY City College,40.819794000000002,-73.950550000000007,22785,17146
Classon Ave,40.688889330000002,-73.959990000000005,CUNY Hostos Community College,40.817601000000003,-73.927363,17938,13358
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY Lehman College,40.873927999999999,-73.894627,17103,12902
Union St,40.677315999999998,-73.983109999999996,CUNY York College,40.702660999999999,-73.794585999999995,17104,12630
15th St - Prospect Park,40.66003602,-73.979735809999994,CUNY Queens College,40.737771000000002,-73.815387000000001,18520,13824
Prospect Park,40.661633790000003,-73.962031299999992,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,10012,7543
Astor Pl,40.730054330000002,-73.991069999999993,CUNY Queensborough Community College,40.754857999999999,-73.754548,22704,16667
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY Queens College,40.737771000000002,-73.815387000000001,12129,9143
Classon Ave,40.688889330000002,-73.959990000000005,CUNY Hunter College,40.768669000000003,-73.964794999999995,11680,8726
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,15149,11389
Long Island City - Court Sq,40.746305370000002,-73.943815599999994,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,15225,11526
7th Ave,40.666245019999998,-73.980251179999996,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,2654,1951
Union St,40.677315999999998,-73.983109999999996,CUNY Lehman College,40.873927999999999,-73.894627,25196,18950
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,14288,10609
Mets - Willets Point,40.754622329999997,-73.845624999999998,CUNY Queens College,40.737771000000002,-73.815387000000001,3711,2815
Times Sq - 42nd St,40.75461233,-73.986768000000012,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,2222,1665
Newkirk Ave,40.635142270000003,-73.962694870000007,College of Staten Island CUNY,40.603949,-74.148701000000003,28340,15854
Church Ave,40.650861020000001,-73.949455139999998,CUNY Hunter College,40.768669000000003,-73.964794999999995,15772,11906
Fulton St,40.687119330000002,-73.975375,CUNY Queensborough Community College,40.754857999999999,-73.754548,21826,16443
15th St - Prospect Park,40.66003602,-73.979735809999994,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,25200,18843
Broad Channel,40.608402509999998,-73.815832689999993,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,24542,18174
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,16538,12350
Vernon Blvd - Jackson Ave,40.74262633,-73.953581,CUNY Queensborough Community College,40.754857999999999,-73.754548,18170,13624
Atlantic Ave,40.68448866,-73.976783440000005,College of Staten Island CUNY,40.603949,-74.148701000000003,22439,11422
Hunters Point Ave,40.742216329999998,-73.948915999999997,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,6468,4907
Fulton St,40.687119330000002,-73.975375,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,5225,3870
Morris Park,40.854364330000003,-73.860495,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,21535,15973
Canal St,40.722854329999997,-74.006276999999997,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,17511,13147
Union Sq - 14th St,40.73467333,-73.989951000000005,College of Staten Island CUNY,40.603949,-74.148701000000003,22217,11606
3rd Ave - 138th St,40.81047633,-73.926137999999995,College of Staten Island CUNY,40.603949,-74.148701000000003,32657,19386
Fulton St,40.687119330000002,-73.975375,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,1583,1179
Queensboro Plz,40.750635979999998,-73.940163530000007,CUNY Queensborough Community College,40.754857999999999,-73.754548,17145,12872
7th Ave,40.666245019999998,-73.980251179999996,CUNY Lehman College,40.873927999999999,-73.894627,26696,19969
Times Sq - 42nd St,40.75461233,-73.986768000000012,CUNY Queens College,40.737771000000002,-73.815387000000001,16636,12211
Clinton - Washington Aves,40.688094329999998,-73.966796000000002,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,13928,10308
Prospect Park,40.661633790000003,-73.962031299999992,CUNY York College,40.702660999999999,-73.794585999999995,15125,11152
28th St,40.745454330000001,-73.988697999999999,CUNY Hostos Community College,40.817601000000003,-73.927363,10153,7558
Nevins St,40.688310909999998,-73.980406799999997,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,14198,10581
Kingston Ave,40.669481779999998,-73.942159779999997,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,9084,6764
Herald Sq - 34th St,40.749644889999999,-73.987936829999995,CUNY Queens College,40.737771000000002,-73.815387000000001,16263,11947
Church Ave,40.650861020000001,-73.949455139999998,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,9925,7331
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY City College,40.819794000000002,-73.950550000000007,8255,6177
Nassau Ave,40.724480329999999,-73.951183,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,6979,5315
Ocean Pkwy,40.576312000000001,-73.968501000000003,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,10913,8254
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,CUNY Hunter College,40.768669000000003,-73.964794999999995,4419,3333
Sterling St,40.66277333,-73.950728909999995,CUNY Brooklyn College,40.631912,-73.953119999999998,3859,2836
Lorimer St,40.703844330000003,-73.947355000000002,CUNY Queensborough Community College,40.754857999999999,-73.754548,18887,14181
Houston St,40.728251329999999,-74.005367000000007,College of Staten Island CUNY,40.603949,-74.148701000000003,21144,10841
Kingston - Throop Aves,40.679919329999997,-73.940859000000003,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,8276,6134
Eastern Pkwy - Bklyn Museum,40.672032569999999,-73.964222039999996,CUNY Queensborough Community College,40.754857999999999,-73.754548,22362,16758
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,6028,4724
Grand Central - 42nd St,40.752769000000001,-73.979189000000005,CUNY Brooklyn College,40.631912,-73.953119999999998,14964,11230
Union Sq - 14th St,40.73467333,-73.989951000000005,CUNY City College,40.819794000000002,-73.950550000000007,10472,7848
Zerega Ave,40.836488330000002,-73.847036000000003,CUNY Lehman College,40.873927999999999,-73.894627,7275,5669
Morris Park,40.854364330000003,-73.860495,CUNY Queensborough Community College,40.754857999999999,-73.754548,28349,21098
Crown Hts - Utica Ave,40.668978639999999,-73.932932559999998,CUNY City College,40.819794000000002,-73.950550000000007,20529,15326
Zerega Ave,40.836488330000002,-73.847036000000003,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,6400,5017
138th St - Grand Concourse,40.813224329999997,-73.929849000000004,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,19946,14970
Times Sq - 42nd St,40.755983329999999,-73.986229000000009,CUNY LaGuardia Community College,40.744500000000002,-73.935057,5698,3994
Eastern Pkwy - Bklyn Museum,40.672032569999999,-73.964222039999996,CUNY Queens College,40.737771000000002,-73.815387000000001,16438,12251
